year,county,dem,rep,dem_v,dem_s,rep_v,rep_s
2016,42089,Hillary Clinton,Donald J. Trump,33918,48.45%,33386,47.69%
2016,42091,Hillary Clinton,Donald J. Trump,256082,58.38%,162731,37.10%
2016,42093,Hillary Clinton,Donald J. Trump,2857,33.39%,5288,61.80%
2016,42095,Hillary Clinton,Donald J. Trump,66275,45.84%,71736,49.62%
2016,42097,Hillary Clinton,Donald J. Trump,9788,26.52%,25427,68.89%
2016,42099,Hillary Clinton,Donald J. Trump,4632,21.67%,15616,73.07%
2016,42101,Hillary Clinton,Donald J. Trump,584025,82.30%,108748,15.32%
2016,42103,Hillary Clinton,Donald J. Trump,9268,35.24%,16061,61.06%
2016,42105,Hillary Clinton,Donald J. Trump,1302,16.56%,6251,79.49%
2016,42107,Hillary Clinton,Donald J. Trump,16770,26.46%,44001,69.42%
2016,42109,Hillary Clinton,Donald J. Trump,4002,24.28%,11725,71.12%
2016,42111,Hillary Clinton,Donald J. Trump,7376,20.45%,27379,75.90%
2016,42113,Hillary Clinton,Donald J. Trump,750,23.79%,2291,72.68%
2016,42115,Hillary Clinton,Donald J. Trump,5123,26.90%,12891,67.69%
2016,42117,Hillary Clinton,Donald J. Trump,3901,21.08%,13614,73.56%
2016,42119,Hillary Clinton,Donald J. Trump,6180,34.92%,10622,60.02%
2016,42121,Hillary Clinton,Donald J. Trump,6309,26.81%,16021,68.09%
2016,42123,Hillary Clinton,Donald J. Trump,5145,27.65%,12477,67.06%
2016,42125,Hillary Clinton,Donald J. Trump,36322,35.52%,61386,60.03%
2016,42127,Hillary Clinton,Donald J. Trump,7008,29.18%,16244,67.63%
2016,42129,Hillary Clinton,Donald J. Trump,59669,32.52%,116522,63.50%
2016,42131,Hillary Clinton,Donald J. Trump,3811,28.74%,8837,66.63%
2016,42133,Hillary Clinton,Donald J. Trump,68524,32.94%,128528,61.78%
2016,44001,Hillary Clinton,Donald J. Trump,14609,57.35%,8965,35.19%
2016,44003,Hillary Clinton,Donald J. Trump,37788,46.05%,38336,46.72%
2016,44005,Hillary Clinton,Donald J. Trump,22851,55.67%,15077,36.73%
2016,44007,Hillary Clinton,Donald J. Trump,142899,57.51%,90882,36.58%
2016,44009,Hillary Clinton,Donald J. Trump,33741,50.84%,27230,41.03%
2016,45001,Hillary Clinton,Donald J. Trump,3741,34.72%,6763,62.77%
2016,45003,Hillary Clinton,Donald J. Trump,25455,34.01%,46025,61.49%
2016,45005,Hillary Clinton,Donald J. Trump,2735,76.14%,789,21.97%
2016,45007,Hillary Clinton,Donald J. Trump,21097,26.21%,56232,69.87%
2016,45009,Hillary Clinton,Donald J. Trump,3898,62.73%,2204,35.47%
2016,45011,Hillary Clinton,Donald J. Trump,4400,46.39%,4889,51.54%
2016,45013,Hillary Clinton,Donald J. Trump,32138,40.93%,42922,54.66%
2016,45015,Hillary Clinton,Donald J. Trump,30705,38.61%,44587,56.07%
2016,45017,Hillary Clinton,Donald J. Trump,3573,47.33%,3787,50.17%
2016,45019,Hillary Clinton,Donald J. Trump,89299,50.64%,75443,42.78%
2016,45021,Hillary Clinton,Donald J. Trump,6092,28.00%,15167,69.70%
2016,45023,Hillary Clinton,Donald J. Trump,6579,46.36%,7265,51.19%
2016,45025,Hillary Clinton,Donald J. Trump,6858,41.36%,9312,56.16%
2016,45027,Hillary Clinton,Donald J. Trump,7732,50.22%,7386,47.98%
2016,45029,Hillary Clinton,Donald J. Trump,7627,44.21%,9091,52.70%
2016,45031,Hillary Clinton,Donald J. Trump,13888,46.80%,14989,50.51%
2016,45033,Hillary Clinton,Donald J. Trump,5834,49.87%,5637,48.19%
2016,45035,Hillary Clinton,Donald J. Trump,24055,38.45%,34987,55.92%
2016,45037,Hillary Clinton,Donald J. Trump,4491,38.57%,6842,58.76%
2016,45039,Hillary Clinton,Donald J. Trump,6945,61.64%,4027,35.74%
2016,45041,Hillary Clinton,Donald J. Trump,26710,46.11%,29573,51.05%
2016,45043,Hillary Clinton,Donald J. Trump,13310,42.04%,17389,54.93%
2016,45045,Hillary Clinton,Donald J. Trump,74483,34.62%,127832,59.41%
2016,45047,Hillary Clinton,Donald J. Trump,10711,37.24%,16961,58.97%
2016,45049,Hillary Clinton,Donald J. Trump,5170,58.71%,3488,39.61%
2016,45051,Hillary Clinton,Donald J. Trump,39410,29.65%,89288,67.17%
2016,45053,Hillary Clinton,Donald J. Trump,5956,52.12%,5187,45.39%
2016,45055,Hillary Clinton,Donald J. Trump,10330,35.63%,17542,60.50%
2016,45057,Hillary Clinton,Donald J. Trump,13812,35.47%,23719,60.91%
2016,45059,Hillary Clinton,Donald J. Trump,8889,33.46%,16816,63.30%
2016,45061,Hillary Clinton,Donald J. Trump,5199,63.74%,2803,34.37%
2016,45063,Hillary Clinton,Donald J. Trump,35230,28.86%,80026,65.55%
2016,45065,Hillary Clinton,Donald J. Trump,2479,47.53%,2652,50.84%
2016,45067,Hillary Clinton,Donald J. Trump,8569,60.02%,5444,38.13%
2016,45069,Hillary Clinton,Donald J. Trump,5954,57.31%,4267,41.07%
2016,45071,Hillary Clinton,Donald J. Trump,6217,36.99%,10017,59.60%
2016,45073,Hillary Clinton,Donald J. Trump,7998,23.78%,24178,71.88%
2016,45075,Hillary Clinton,Donald J. Trump,26318,67.64%,11931,30.66%
2016,45077,Hillary Clinton,Donald J. Trump,10354,21.11%,36236,73.88%
2016,45079,Hillary Clinton,Donald J. Trump,108000,64.01%,52469,31.10%
2016,45081,Hillary Clinton,Donald J. Trump,2813,32.85%,5526,64.53%
2016,45083,Hillary Clinton,Donald J. Trump,39997,33.03%,76277,62.99%
2016,45085,Hillary Clinton,Donald J. Trump,24047,54.55%,18745,42.52%
2016,45087,Hillary Clinton,Donald J. Trump,4729,39.11%,7061,58.39%
2016,45089,Hillary Clinton,Donald J. Trump,9953,66.12%,4864,32.31%
2016,45091,Hillary Clinton,Donald J. Trump,41593,36.37%,66754,58.37%
2016,46003,Hillary Clinton,Donald J. Trump,340,24.16%,974,69.23%
2016,46005,Hillary Clinton,Donald J. Trump,1912,28.23%,4455,65.79%
2016,46007,Hillary Clinton,Donald J. Trump,412,35.86%,666,57.96%
2016,46009,Hillary Clinton,Donald J. Trump,704,23.67%,2105,70.78%
2016,46011,Hillary Clinton,Donald J. Trump,4879,38.48%,6748,53.22%
2016,46013,Hillary Clinton,Donald J. Trump,5452,33.83%,9613,59.66%
2016,46015,Hillary Clinton,Donald J. Trump,571,24.96%,1565,68.40%
2016,46017,Hillary Clinton,Donald J. Trump,296,60.41%,171,34.90%
2016,46019,Hillary Clinton,Donald J. Trump,696,16.00%,3357,77.15%
2016,46021,Hillary Clinton,Donald J. Trump,105,12.64%,704,84.72%
2016,46023,Hillary Clinton,Donald J. Trump,935,27.24%,2382,69.39%
2016,46025,Hillary Clinton,Donald J. Trump,398,24.02%,1139,68.74%
2016,46027,Hillary Clinton,Donald J. Trump,2608,51.45%,2109,41.61%
2016,46029,Hillary Clinton,Donald J. Trump,3174,27.20%,7764,66.54%
2016,46031,Hillary Clinton,Donald J. Trump,535,45.53%,588,50.04%
2016,46033,Hillary Clinton,Donald J. Trump,1121,23.74%,3293,69.75%
2016,46035,Hillary Clinton,Donald J. Trump,2355,29.62%,5157,64.85%
2016,46037,Hillary Clinton,Donald J. Trump,974,35.46%,1627,59.23%
2016,46039,Hillary Clinton,Donald J. Trump,570,27.40%,1366,65.67%
2016,46041,Hillary Clinton,Donald J. Trump,888,51.99%,723,42.33%
2016,46043,Hillary Clinton,Donald J. Trump,214,13.33%,1338,83.36%
2016,46045,Hillary Clinton,Donald J. Trump,380,19.81%,1433,74.71%
2016,46047,Hillary Clinton,Donald J. Trump,821,23.04%,2511,70.47%
2016,46049,Hillary Clinton,Donald J. Trump,204,18.25%,858,76.74%
2016,46051,Hillary Clinton,Donald J. Trump,971,27.24%,2382,66.84%
2016,46053,Hillary Clinton,Donald J. Trump,391,18.70%,1600,76.52%
2016,46055,Hillary Clinton,Donald J. Trump,77,7.38%,936,89.66%
2016,46057,Hillary Clinton,Donald J. Trump,555,20.09%,2051,74.26%
2016,46059,Hillary Clinton,Donald J. Trump,334,18.37%,1391,76.51%
2016,46061,Hillary Clinton,Donald J. Trump,424,21.14%,1497,74.63%
2016,46063,Hillary Clinton,Donald J. Trump,38,4.94%,695,90.26%
2016,46065,Hillary Clinton,Donald J. Trump,2450,29.97%,5174,63.29%
2016,46067,Hillary Clinton,Donald J. Trump,692,20.56%,2517,74.80%
2016,46069,Hillary Clinton,Donald J. Trump,125,18.12%,543,78.70%
2016,46071,Hillary Clinton,Donald J. Trump,323,29.50%,722,65.94%
2016,46073,Hillary Clinton,Donald J. Trump,264,27.30%,648,67.01%
2016,46075,Hillary Clinton,Donald J. Trump,69,12.37%,450,80.65%
2016,46077,Hillary Clinton,Donald J. Trump,703,27.56%,1680,65.86%
2016,46079,Hillary Clinton,Donald J. Trump,2314,34.10%,4038,59.50%
2016,46081,Hillary Clinton,Donald J. Trump,3356,28.34%,7411,62.58%
2016,46083,Hillary Clinton,Donald J. Trump,8076,32.01%,15499,61.43%
2016,46085,Hillary Clinton,Donald J. Trump,369,25.97%,977,68.75%
2016,46087,Hillary Clinton,Donald J. Trump,623,24.08%,1794,69.35%
2016,46089,Hillary Clinton,Donald J. Trump,192,16.89%,892,78.45%
2016,46091,Hillary Clinton,Donald J. Trump,754,38.73%,1056,54.24%
2016,46093,Hillary Clinton,Donald J. Trump,2223,19.13%,8441,72.64%
2016,46095,Hillary Clinton,Donald J. Trump,238,34.85%,402,58.86%
2016,46097,Hillary Clinton,Donald J. Trump,281,26.41%,706,66.35%
2016,46099,Hillary Clinton,Donald J. Trump,30618,39.11%,42053,53.72%
2016,46101,Hillary Clinton,Donald J. Trump,1043,35.56%,1731,59.02%
2016,46103,Hillary Clinton,Donald J. Trump,14074,29.48%,29804,62.43%
2016,46105,Hillary Clinton,Donald J. Trump,188,11.71%,1333,83.00%
2016,46107,Hillary Clinton,Donald J. Trump,215,16.08%,1071,80.10%
2016,46109,Hillary Clinton,Donald J. Trump,1540,39.60%,2144,55.13%
2016,46111,Hillary Clinton,Donald J. Trump,241,21.46%,819,72.93%
2016,46115,Hillary Clinton,Donald J. Trump,919,31.14%,1854,62.83%
2016,46117,Hillary Clinton,Donald J. Trump,329,21.00%,1148,73.26%
2016,46119,Hillary Clinton,Donald J. Trump,137,15.91%,679,78.86%
2016,46121,Hillary Clinton,Donald J. Trump,1505,70.82%,487,22.92%
2016,46123,Hillary Clinton,Donald J. Trump,462,17.57%,2069,78.67%
2016,46125,Hillary Clinton,Donald J. Trump,961,23.16%,2937,70.77%
2016,46127,Hillary Clinton,Donald J. Trump,2227,28.20%,5290,66.99%
2016,46129,Hillary Clinton,Donald J. Trump,457,18.45%,1896,76.54%
2016,46135,Hillary Clinton,Donald J. Trump,3301,34.30%,5659,58.81%
2016,46137,Hillary Clinton,Donald J. Trump,353,46.02%,368,47.98%
2016,47001,Hillary Clinton,Donald J. Trump,9013,30.16%,19212,64.30%
2016,47003,Hillary Clinton,Donald J. Trump,3395,22.11%,11486,74.80%
2016,47005,Hillary Clinton,Donald J. Trump,1474,23.29%,4716,74.53%
2016,47007,Hillary Clinton,Donald J. Trump,897,19.23%,3622,77.66%
2016,47009,Hillary Clinton,Donald J. Trump,12100,23.18%,37443,71.72%
2016,47011,Hillary Clinton,Donald J. Trump,7070,18.28%,29768,76.99%
2016,47013,Hillary Clinton,Donald J. Trump,2248,17.94%,9870,78.76%
2016,47015,Hillary Clinton,Donald J. Trump,1127,21.21%,4007,75.40%
2016,47017,Hillary Clinton,Donald J. Trump,2327,22.41%,7756,74.69%
2016,47019,Hillary Clinton,Donald J. Trump,3453,16.38%,16898,80.15%
2016,47021,Hillary Clinton,Donald J. Trump,3878,24.35%,11297,70.94%
2016,47023,Hillary Clinton,Donald J. Trump,1243,19.10%,5081,78.09%
2016,47025,Hillary Clinton,Donald J. Trump,1832,17.06%,8602,80.09%
2016,47027,Hillary Clinton,Donald J. Trump,707,24.21%,2141,73.32%
2016,47029,Hillary Clinton,Donald J. Trump,1981,16.34%,9791,80.74%
2016,47031,Hillary Clinton,Donald J. Trump,4743,23.75%,14417,72.19%
2016,47033,Hillary Clinton,Donald J. Trump,1303,24.14%,3982,73.78%
2016,47035,Hillary Clinton,Donald J. Trump,5202,19.73%,20413,77.44%
2016,47037,Hillary Clinton,Donald J. Trump,148864,59.77%,84550,33.95%
2016,47039,Hillary Clinton,Donald J. Trump,894,19.47%,3588,78.14%
2016,47041,Hillary Clinton,Donald J. Trump,1569,22.56%,5171,74.35%
2016,47043,Hillary Clinton,Donald J. Trump,4722,25.25%,13233,70.77%
2016,47045,Hillary Clinton,Donald J. Trump,2816,21.12%,10180,76.33%
2016,47047,Hillary Clinton,Donald J. Trump,5874,30.29%,13055,67.31%
2016,47049,Hillary Clinton,Donald J. Trump,1100,15.00%,6038,82.34%
2016,47051,Hillary Clinton,Donald J. Trump,4374,26.66%,11532,70.30%
2016,47053,Hillary Clinton,Donald J. Trump,5258,26.90%,13786,70.53%
2016,47055,Hillary Clinton,Donald J. Trump,2917,26.19%,7970,71.56%
2016,47057,Hillary Clinton,Donald J. Trump,1154,14.41%,6626,82.74%
2016,47059,Hillary Clinton,Donald J. Trump,4216,17.88%,18562,78.71%
2016,47061,Hillary Clinton,Donald J. Trump,999,20.97%,3636,76.34%
2016,47063,Hillary Clinton,Donald J. Trump,4075,19.69%,15857,76.63%
2016,47065,Hillary Clinton,Donald J. Trump,55316,38.84%,78733,55.29%
2016,47067,Hillary Clinton,Donald J. Trump,322,14.43%,1843,82.61%
2016,47069,Hillary Clinton,Donald J. Trump,4185,45.13%,4919,53.05%
2016,47071,Hillary Clinton,Donald J. Trump,1622,16.30%,8012,80.53%
2016,47073,Hillary Clinton,Donald J. Trump,3507,16.88%,16648,80.14%
2016,47075,Hillary Clinton,Donald J. Trump,3711,54.30%,3013,44.09%
2016,47077,Hillary Clinton,Donald J. Trump,1800,17.62%,8138,79.65%
2016,47079,Hillary Clinton,Donald J. Trump,3063,23.66%,9508,73.45%
2016,47081,Hillary Clinton,Donald J. Trump,1824,23.35%,5695,72.89%
2016,47083,Hillary Clinton,Donald J. Trump,866,27.34%,2182,68.88%
2016,47085,Hillary Clinton,Donald J. Trump,1967,27.50%,4930,68.92%
2016,47087,Hillary Clinton,Donald J. Trump,1129,25.28%,3236,72.46%
2016,47089,Hillary Clinton,Donald J. Trump,3494,18.32%,14776,77.47%
2016,47091,Hillary Clinton,Donald J. Trump,988,15.02%,5410,82.23%
2016,47093,Hillary Clinton,Donald J. Trump,62878,34.80%,105767,58.53%
2016,47095,Hillary Clinton,Donald J. Trump,577,29.29%,1357,68.88%
2016,47097,Hillary Clinton,Donald J. Trump,3056,37.79%,4884,60.39%
2016,47099,Hillary Clinton,Donald J. Trump,2821,18.01%,12420,79.28%
2016,47101,Hillary Clinton,Donald J. Trump,890,19.26%,3585,77.56%
2016,47103,Hillary Clinton,Donald J. Trump,2554,19.13%,10398,77.90%
2016,47105,Hillary Clinton,Donald J. Trump,4919,21.03%,17610,75.29%
2016,47107,Hillary Clinton,Donald J. Trump,3510,18.72%,14691,78.33%
2016,47109,Hillary Clinton,Donald J. Trump,1848,18.41%,7841,78.11%
2016,47111,Hillary Clinton,Donald J. Trump,1072,14.29%,6263,83.46%
2016,47113,Hillary Clinton,Donald J. Trump,15448,40.52%,21335,55.97%
2016,47115,Hillary Clinton,Donald J. Trump,2832,26.07%,7696,70.85%
2016,47117,Hillary Clinton,Donald J. Trump,2852,24.90%,8184,71.44%
2016,47119,Hillary Clinton,Donald J. Trump,10038,28.38%,23799,67.29%
2016,47121,Hillary Clinton,Donald J. Trump,856,19.81%,3342,77.36%
2016,47123,Hillary Clinton,Donald J. Trump,3186,18.64%,13374,78.24%
2016,47125,Hillary Clinton,Donald J. Trump,21699,37.66%,32341,56.13%
2016,47127,Hillary Clinton,Donald J. Trump,496,16.95%,2325,79.46%
2016,47129,Hillary Clinton,Donald J. Trump,1054,15.72%,5441,81.15%
2016,47131,Hillary Clinton,Donald J. Trump,2426,19.81%,9526,77.77%
2016,47133,Hillary Clinton,Donald J. Trump,1945,23.64%,6059,73.63%
2016,47135,Hillary Clinton,Donald J. Trump,597,20.91%,2167,75.90%
2016,47137,Hillary Clinton,Donald J. Trump,536,20.50%,2021,77.28%
2016,47139,Hillary Clinton,Donald J. Trump,1252,19.20%,5097,78.17%
2016,47141,Hillary Clinton,Donald J. Trump,6851,25.18%,19002,69.83%
2016,47143,Hillary Clinton,Donald J. Trump,1942,17.56%,8660,78.29%
2016,47145,Hillary Clinton,Donald J. Trump,4837,22.32%,15880,73.28%
2016,47147,Hillary Clinton,Donald J. Trump,6637,24.48%,19410,71.59%
2016,47149,Hillary Clinton,Donald J. Trump,36706,34.17%,64515,60.05%
2016,47151,Hillary Clinton,Donald J. Trump,934,13.11%,6044,84.85%
2016,47153,Hillary Clinton,Donald J. Trump,1053,18.49%,4441,77.99%
2016,47155,Hillary Clinton,Donald J. Trump,6297,17.34%,28629,78.84%
2016,47157,Hillary Clinton,Donald J. Trump,208992,61.95%,116344,34.48%
2016,47159,Hillary Clinton,Donald J. Trump,1689,22.71%,5494,73.88%
2016,47161,Hillary Clinton,Donald J. Trump,1222,23.06%,3864,72.92%
2016,47163,Hillary Clinton,Donald J. Trump,12578,20.20%,46979,75.43%
2016,47165,Hillary Clinton,Donald J. Trump,18161,25.40%,50129,70.11%
2016,47167,Hillary Clinton,Donald J. Trump,5785,24.64%,16910,72.02%
2016,47169,Hillary Clinton,Donald J. Trump,946,29.94%,2103,66.55%
2016,47171,Hillary Clinton,Donald J. Trump,1262,17.54%,5671,78.82%
2016,47173,Hillary Clinton,Donald J. Trump,1012,16.20%,5053,80.89%
2016,47175,Hillary Clinton,Donald J. Trump,539,22.28%,1820,75.24%
2016,47177,Hillary Clinton,Donald J. Trump,3535,25.97%,9540,70.09%
2016,47179,Hillary Clinton,Donald J. Trump,13024,26.18%,34252,68.85%
2016,47181,Hillary Clinton,Donald J. Trump,717,12.24%,5036,85.98%
2016,47183,Hillary Clinton,Donald J. Trump,2772,22.75%,9008,73.93%
2016,47185,Hillary Clinton,Donald J. Trump,1845,18.78%,7671,78.08%
2016,47187,Hillary Clinton,Donald J. Trump,31013,29.18%,68212,64.19%
2016,47189,Hillary Clinton,Donald J. Trump,14385,25.36%,39406,69.46%
2016,48001,Hillary Clinton,Donald J. Trump,3369,19.84%,13201,77.76%
2016,48003,Hillary Clinton,Donald J. Trump,836,16.91%,3927,79.45%
2016,48005,Hillary Clinton,Donald J. Trump,7538,25.20%,21668,72.44%
2016,48007,Hillary Clinton,Donald J. Trump,2465,23.45%,7740,73.63%
2016,48009,Hillary Clinton,Donald J. Trump,394,9.20%,3786,88.40%
2016,48011,Hillary Clinton,Donald J. Trump,70,6.86%,924,90.50%
2016,48013,Hillary Clinton,Donald J. Trump,4651,34.02%,8618,63.03%
2016,48015,Hillary Clinton,Donald J. Trump,2320,18.90%,9637,78.52%
2016,48017,Hillary Clinton,Donald J. Trump,397,22.14%,1344,74.96%
2016,48019,Hillary Clinton,Donald J. Trump,1726,16.89%,8163,79.89%
2016,48021,Hillary Clinton,Donald J. Trump,10569,36.87%,16328,56.96%
2016,48023,Hillary Clinton,Donald J. Trump,191,12.74%,1267,84.52%
2016,48025,Hillary Clinton,Donald J. Trump,3444,40.59%,4744,55.91%
2016,48027,Hillary Clinton,Donald J. Trump,37801,39.50%,51998,54.33%
2016,48029,Hillary Clinton,Donald J. Trump,319550,53.74%,240333,40.42%
2016,48031,Hillary Clinton,Donald J. Trump,1244,21.88%,4212,74.09%
2016,48033,Hillary Clinton,Donald J. Trump,31,8.49%,330,90.41%
2016,48035,Hillary Clinton,Donald J. Trump,1278,16.25%,6339,80.58%
2016,48037,Hillary Clinton,Donald J. Trump,8838,25.54%,24924,72.03%
2016,48039,Hillary Clinton,Donald J. Trump,43200,35.65%,72791,60.07%
2016,48041,Hillary Clinton,Donald J. Trump,23121,34.40%,38738,57.64%
2016,48043,Hillary Clinton,Donald J. Trump,1873,44.05%,2077,48.85%
2016,48045,Hillary Clinton,Donald J. Trump,91,12.36%,625,84.92%
2016,48047,Hillary Clinton,Donald J. Trump,1937,74.61%,613,23.61%
2016,48049,Hillary Clinton,Donald J. Trump,1621,11.56%,12017,85.68%
2016,48051,Hillary Clinton,Donald J. Trump,1491,21.42%,5316,76.38%
2016,48053,Hillary Clinton,Donald J. Trump,3797,19.77%,14638,76.22%
2016,48055,Hillary Clinton,Donald J. Trump,4795,39.37%,6691,54.94%
2016,48057,Hillary Clinton,Donald J. Trump,2118,30.37%,4638,66.50%
2016,48059,Hillary Clinton,Donald J. Trump,569,10.20%,4865,87.20%
2016,48061,Hillary Clinton,Donald J. Trump,59402,64.10%,29472,31.80%
2016,48063,Hillary Clinton,Donald J. Trump,1260,27.74%,3201,70.48%
2016,48065,Hillary Clinton,Donald J. Trump,249,8.40%,2620,88.39%
2016,48067,Hillary Clinton,Donald J. Trump,2391,19.37%,9726,78.79%
2016,48069,Hillary Clinton,Donald J. Trump,526,26.34%,1414,70.81%
2016,48071,Hillary Clinton,Donald J. Trump,2948,17.51%,13339,79.23%
2016,48073,Hillary Clinton,Donald J. Trump,3469,20.66%,12919,76.94%
2016,48075,Hillary Clinton,Donald J. Trump,253,12.14%,1802,86.47%
2016,48077,Hillary Clinton,Donald J. Trump,536,10.68%,4377,87.23%
2016,48079,Hillary Clinton,Donald J. Trump,190,21.09%,679,75.36%
2016,48081,Hillary Clinton,Donald J. Trump,140,9.84%,1265,88.90%
2016,48083,Hillary Clinton,Donald J. Trump,388,10.65%,3177,87.21%
2016,48085,Hillary Clinton,Donald J. Trump,140624,38.59%,201014,55.16%
2016,48087,Hillary Clinton,Donald J. Trump,145,12.54%,983,85.03%
2016,48089,Hillary Clinton,Donald J. Trump,1987,23.34%,6325,74.30%
2016,48091,Hillary Clinton,Donald J. Trump,14238,22.90%,45136,72.59%
2016,48093,Hillary Clinton,Donald J. Trump,789,15.07%,4333,82.74%
2016,48095,Hillary Clinton,Donald J. Trump,148,13.86%,885,82.87%
2016,48097,Hillary Clinton,Donald J. Trump,2352,14.74%,13181,82.61%
2016,48099,Hillary Clinton,Donald J. Trump,5064,27.74%,12225,66.98%
2016,48101,Hillary Clinton,Donald J. Trump,92,15.03%,506,82.68%
2016,48103,Hillary Clinton,Donald J. Trump,299,21.60%,1049,75.79%
2016,48105,Hillary Clinton,Donald J. Trump,372,26.67%,980,70.25%
2016,48107,Hillary Clinton,Donald J. Trump,468,27.08%,1181,68.34%
2016,48109,Hillary Clinton,Donald J. Trump,454,59.19%,280,36.51%
2016,48111,Hillary Clinton,Donald J. Trump,222,14.38%,1261,81.67%
2016,48113,Hillary Clinton,Donald J. Trump,461080,60.22%,262945,34.34%
2016,48115,Hillary Clinton,Donald J. Trump,835,23.44%,2636,73.98%
2016,48117,Hillary Clinton,Donald J. Trump,1185,28.11%,2911,69.05%
2016,48119,Hillary Clinton,Donald J. Trump,400,17.54%,1836,80.49%
2016,48121,Hillary Clinton,Donald J. Trump,110890,37.13%,170603,57.13%
2016,48123,Hillary Clinton,Donald J. Trump,1163,16.99%,5519,80.64%
2016,48125,Hillary Clinton,Donald J. Trump,128,14.08%,755,83.06%
2016,48127,Hillary Clinton,Donald J. Trump,2173,67.38%,974,30.20%
2016,48129,Hillary Clinton,Donald J. Trump,191,13.04%,1225,83.62%
2016,48131,Hillary Clinton,Donald J. Trump,2783,66.77%,1316,31.57%
2016,48133,Hillary Clinton,Donald J. Trump,776,11.14%,6011,86.33%
2016,48135,Hillary Clinton,Donald J. Trump,10249,28.06%,25020,68.49%
2016,48137,Hillary Clinton,Donald J. Trump,303,28.24%,746,69.52%
2016,48139,Hillary Clinton,Donald J. Trump,16253,25.35%,44941,70.10%
2016,48141,Hillary Clinton,Donald J. Trump,147843,68.47%,55512,25.71%
2016,48143,Hillary Clinton,Donald J. Trump,2160,15.55%,11210,80.69%
2016,48145,Hillary Clinton,Donald J. Trump,1684,32.09%,3441,65.57%
2016,48147,Hillary Clinton,Donald J. Trump,2132,17.70%,9548,79.28%
2016,48149,Hillary Clinton,Donald J. Trump,2144,19.19%,8743,78.24%
2016,48151,Hillary Clinton,Donald J. Trump,403,23.31%,1265,73.16%
2016,48153,Hillary Clinton,Donald J. Trump,435,22.21%,1474,75.24%
2016,48155,Hillary Clinton,Donald J. Trump,113,22.03%,383,74.66%
2016,48157,Hillary Clinton,Donald J. Trump,134686,51.39%,117291,44.76%
2016,48159,Hillary Clinton,Donald J. Trump,665,15.18%,3585,81.85%
2016,48161,Hillary Clinton,Donald J. Trump,1471,19.14%,6026,78.42%
2016,48163,Hillary Clinton,Donald J. Trump,2444,55.55%,1856,42.18%
2016,48165,Hillary Clinton,Donald J. Trump,597,12.92%,3907,84.57%
